log10c0,K,deltaE,id
-1.8,[1;5.098377797160836],[0;1],17692
-2.4,[1;1.031816361163031],[0;0.05],8100
-1.65,[1;5.953113003374797],[0;1],19836
2.1,[1;299.3643873445187],[0;1],69844
0.75,[1;18.24750610377393],[0;1],51802
-1.5,[1;1.055327695576277],[0;0.05],20189
2.85,[1;24.86604618035884],[0;0.05],78290
-0.45,[1;7.255411715044366],[0;1],35920
-1.05,[1;1.824116699593994],[0;1],27145
0.6000000000000001,[1;2.375311255392493],[0;1],49111
-1.95,[1;4.444189452514857],[0;1],15581
-0.75,[1;1.090173021802283],[0;0.05],30295
-0.75,[1;1.212779173188616],[0;0.05],30677
0.8999999999999999,[1;24.31580719062329],[0;1],53832
-1.2,[1;6.649448882918746],[0;1],25939
-2.55,[1;5.081213281676291],[0;1],7684
-0.6000000000000001,[1;3.096922205895581],[0;1],33333
2.7,[1;58.20591795692398],[0;0.05],76831
-1.2,[1;1.266373671972421],[0;0.05],24885
-0.3,[1;5.521441860767762],[0;1],37634
0.6000000000000001,[1;1.7286398432978],[0;0.05],48858
-0.3,[1;1.06452594138763],[0;0.05],36195
-2.85,[1;6.145869020159713],[0;1],3864
1.2,[1;8.473029286740637],[0;1],57183
-2.55,[1;1.183741444744092],[0;0.05],6614
1.5,[1;41.85294586575422],[0;1],61457
0.75,[1;1.708329347357973],[0;0.05],50664
2.7,[1;28.52514444895656],[0;0.05],76431
1.95,[1;6.630070729265787],[0;0.05],66469
2.4,[1;462.46918651283],[0;1],73675
0.3,[1;1.404248164286463],[0;0.05],44714
-0.15,[1;1.364977600680675],[0;0.05],38936
-1.35,[1;1.291038712860475],[0;0.05],22973
1.95,[1;27.05712806165572],[0;1],67148
1.05,[1;1.658924953256679],[0;0.05],54376
-0.8999999999999999,[1;2.609043891248879],[0;1],29270
-2.55,[1;1.239692918288255],[0;0.05],6804
-2.85,[1;1.030498274739698],[0;0.05],2090
-0.15,[1;1.121379435732555],[0;0.05],38326
-2.1,[1;1.09485260213292],[0;0.05],12317
-2.7,[1;4.755766550084811],[0;1],5629
1.65,[1;100.5138730910546],[0;1],63770
2.85,[1;61.61539188257098],[0;0.05],78641
-0.3,[1;1.220908517414848],[0;0.05],36619
2.4,[1;22.05716591629144],[0;0.05],72620
-1.5,[1;6.498088340825813],[0;1],21924
-0.8999999999999999,[1;1.150900933534505],[0;0.05],28494
-0.6000000000000001,[1;1.209709094058304],[0;0.05],32648
-0.8999999999999999,[1;1.299626049142189],[0;0.05],28969
1.5,[1;1.60468410924522],[0;0.05],60166
2.7,[1;71.04285249911987],[0;0.05],77004
1.95,[1;12.42208742052316],[0;0.05],66900
2.4,[1;171.2268051622659],[0;1],73285
0.6000000000000001,[1;12.85566747554586],[0;1],49705
-1.2,[1;3.879245067400384],[0;1],25483
0.75,[1;1.500311083134004],[0;0.05],50479
1.05,[1;22.56253340192176],[0;1],55592
-1.2,[1;2.773593544539986],[0;1],25301
1.95,[1;13.08057655711623],[0;0.05],66949
-0.15,[1;6.039280515898153],[0;1],39654
-2.7,[1;1.815471943681842],[0;1],5128
2.25,[1;491.0218805436884],[0;1],71979
1.2,[1;1.468413937202925],[0;0.05],56218
1.2,[1;15.94873547949443],[0;1],57325
-3,[1;1.789677060328974],[0;1],1120
-2.55,[1;5.823306509735717],[0;1],7810
2.4,[1;33.82014319174328],[0;1],73101
-1.8,[1;1.045064461746979],[0;0.05],16152
1.95,[1;2.195347972618612],[0;0.05],66139
-2.85,[1;1.009960548557576],[0;0.05],2020
-2.7,[1;2.519734124856206],[0;1],5248
1.95,[1;33.50763388950616],[0;1],67172
-0.45,[1;1.22285698576577],[0;0.05],34660
1.2,[1;32.84804314057872],[0;1],57646
3,[1;1445.908214599714],[0;1],81554
-1.35,[1;2.480547857079178],[0;1],23253
0.6000000000000001,[1;6.080487696860853],[0;1],49321
2.1,[1;8.562366548474193],[0;0.05],68453
-1.95,[1;5.515414125979431],[0;1],15762
0.75,[1;2.138983375454083],[0;0.05],51047
0.75,[1;11.74834087558721],[0;1],51513
2.85,[1;88.41833347734681],[0;0.05],78897
1.05,[1;22.52353789337856],[0;1],55591
-2.4,[1;4.501148513851801],[0;1],9587
-0.75,[1;4.825499058385699],[0;1],31611
-1.5,[1;1.256955366240336],[0;0.05],20863
0.8999999999999999,[1;19.88698696416679],[0;1],53681
1.35,[1;3.229682284231559],[0;0.05],58662
1.8,[1;60.89409260365902],[0;1],65361
-0.15,[1;3.818943143584138],[0;1],39376
1.8,[1;160.3498523511747],[0;1],65879
-2.25,[1;1.519070077592872],[0;1],11083
-2.85,[1;3.822172000696792],[0;1],3468
-0.75,[1;1.211816297654168],[0;0.05],30674
-1.05,[1;2.310160978577621],[0;1],27224
-2.25,[1;1.18796158716458],[0;0.05],10631
-0.3,[1;5.248510006380637],[0;1],37597
2.7,[1;31.41901986598339],[0;0.05],76470
-0.3,[1;8.081100062722701],[0;1],37981
-0.8999999999999999,[1;1.813755904630947],[0;1],29143
1.95,[1;238.579964999918],[0;1],67935
-0.45,[1;2.83263463462988],[0;1],35283
1.05,[1;1.302116050086392],[0;0.05],54193
-0.45,[1;2.138321121221012],[0;1],35183
2.7,[1;56.57347541398577],[0;0.05],76809
-0.75,[1;3.329832394877033],[0;1],31378
0.3,[1;1.061260013134562],[0;0.05],44132
0,[1;4.928572571055017],[0;1],41469
2.25,[1;422.6059699752366],[0;1],71850
2.1,[1;330.6739147268979],[0;1],69927
3,[1;76.49605351726804],[0;0.05],80575
0.15,[1;9.314599969641272],[0;1],43853
0.15,[1;1.389053186899018],[0;0.05],42799
-1.95,[1;1.141433957144993],[0;0.05],14476
-1.95,[1;1.280219695226453],[0;0.05],14945
0.8999999999999999,[1;2.274311120046987],[0;0.05],52905
-3,[1;4.341002443386314],[0;1],1556
2.85,[1;57.00863629596889],[0;0.05],78597
-0.6000000000000001,[1;1.207718024746338],[0;0.05],32642
-1.2,[1;5.920447878834965],[0;1],25819
-1.65,[1;1.368379212667566],[0;1],19065
0.3,[1;11.77229312980601],[0;1],45943
0.15,[1;1.121781735000953],[0;0.05],42268
1.35,[1;1.305524444557197],[0;0.05],58127
0.6000000000000001,[1;15.29049770851078],[0;1],49843
-1.35,[1;6.170643256912589],[0;1],23866
2.85,[1;49.67970695364738],[0;0.05],78527
-1.5,[1;1.191152320676835],[0;1],21037
-0.45,[1;4.50593020194525],[0;1],35524
-2.7,[1;2.179340737288596],[0;1],5190
0.3,[1;11.23011254722912],[0;1],45897
0.75,[1;13.16511391840992],[0;1],51576
1.35,[1;4.416545998423222],[0;0.05],58992
-2.4,[1;3.952941970590527],[0;1],9494
-2.1,[1;2.258690423741035],[0;1],13210
-1.2,[1;1.087464675553526],[0;0.05],24296
-0.8999999999999999,[1;1.010942772110011],[0;0.05],28047
-3,[1;3.831907699519368],[0;1],1469
-2.25,[1;5.378934794108298],[0;1],11737
2.1,[1;137.9128485534548],[0;1],69416
2.55,[1;33.56735772966152],[0;0.05],74677
2.7,[1;508.4657673925783],[0;1],77403
1.35,[1;28.18631120982013],[0;1],59421
-0.3,[1;1.009570743679952],[0;0.05],36046
-2.4,[1;1.149120772032917],[0;0.05],8498
-0.15,[1;1.103009738047942],[0;0.05],38280
0.75,[1;7.565487130110631],[0;1],51327
0.6000000000000001,[1;1.118167915322536],[0;0.05],48166
-1.95,[1;1.721740006140801],[0;1],15121
1.95,[1;91.83095741632053],[0;1],67389
2.55,[1;44.3012620408014],[0;0.05],74881
-1.95,[1;1.269862550593508],[0;0.05],14910
2.25,[1;190.3100875800282],[0;1],71412
2.55,[1;1043.818958881861],[0;1],76050
0.3,[1;1.383621729079734],[0;0.05],44679
-0.6000000000000001,[1;1.12276573410247],[0;0.05],32386
-0.3,[1;1.222014997905607],[0;0.05],36622
-0.75,[1;1.140884466616525],[0;0.05],30453
-2.1,[1;1.269219896189055],[0;0.05],12907
-2.4,[1;4.813567296570591],[0;1],9640
1.95,[1;10.97072360925681],[0;0.05],66792
-2.4,[1;2.29653295277958],[0;1],9213
-1.35,[1;1.082756003506093],[0;0.05],22281
0.6000000000000001,[1;5.956981815478574],[0;1],49314
-0.6000000000000001,[1;6.037067889898198],[0;1],33776
-1.05,[1;1.046435425323194],[0;0.05],26161
2.55,[1;978.5736581670893],[0;1],75988
-3,[1;1.167635288541577],[0;0.05],557
2.85,[1;530.6704189094734],[0;1],79316
1.05,[1;32.07743748646276],[0;1],55836
0.6000000000000001,[1;1.139340352130927],[0;0.05],48190
-1.35,[1;4.69580904327607],[0;1],23621
-0.15,[1;6.53446367087466],[0;1],39716
-2.4,[1;1.152962314148535],[0;1],9019
2.1,[1;20.16198060881348],[0;0.05],69068
0.8999999999999999,[1;3.1982537929499],[0;1],53112
-0.8999999999999999,[1;1.266436865448685],[0;0.05],28863
0.6000000000000001,[1;1.113756990987455],[0;0.05],48161
1.05,[1;1.395705270590073],[0;0.05],54241
-1.8,[1;6.883764916323355],[0;1],17993
0,[1;1.127847717312538],[0;0.05],40313
0.8999999999999999,[1;25.8409638248997],[0;1],53884
-1.65,[1;2.325762014618104],[0;1],19226
-1.2,[1;5.847547778426588],[0;1],25807
2.55,[1;9.731776097571498],[0;0.05],74224
0.3,[1;1.305830602014354],[0;0.05],44547
0.3,[1;1.150248347883595],[0;0.05],44283
2.55,[1;8.205877935693771],[0;0.05],74195
-2.55,[1;1.280036875527994],[0;0.05],6941
-0.3,[1;1.296149190786434],[0;0.05],36823
-1.35,[1;6.874951840567578],[0;1],23983
-0.8999999999999999,[1;1.054151332012875],[0;0.05],28185
2.55,[1;34.56708411158141],[0;0.05],74696
1.05,[1;2.091775098086209],[0;0.05],54598
2.1,[1;283.5210120425918],[0;1],69802
0.45,[1;1.351061661398371],[0;0.05],46524
0,[1;1.410578054618965],[0;0.05],40952
0.75,[1;1.275426473162145],[0;0.05],50279
3,[1;1703.004507775682],[0;1],81641
-2.85,[1;3.065210092841447],[0;1],3339
1.2,[1;9.52594565191723],[0;1],57203
-1.5,[1;2.501433029146538],[0;1],21256
-0.6000000000000001,[1;1.149645169814006],[0;0.05],32467
-1.8,[1;1.181785967051617],[0;0.05],16613
-0.45,[1;5.262731931560916],[0;1],35633
1.8,[1;149.4058787882242],[0;1],65822
-2.85,[1;1.108541634231761],[0;0.05],2356
-1.2,[1;1.149733511319016],[0;0.05],24501
-3,[1;4.867652178421086],[0;1],1646
-2.1,[1;1.20804357437614],[0;0.05],12700
-3,[1;1.152420962862794],[0;0.05],505
-2.25,[1;1.275015110969783],[0;0.05],10926
0.6000000000000001,[1;5.004222159100997],[0;1],49260
2.85,[1;6.648421815159653],[0;0.05],78116
-0.75,[1;1.17683181990257],[0;0.05],30565
-2.85,[1;1.263454768862622],[0;0.05],2884
0.8999999999999999,[1;2.092465521344799],[0;0.05],52781
1.05,[1;36.21096139204206],[0;1],55942
-0.3,[1;1.1633715318954],[0;0.05],36463
2.25,[1;8.15845623192571],[0;0.05],70324
1.5,[1;5.868988723991917],[0;0.05],61026
-1.35,[1;1.081251070635036],[0;0.05],22276
0.3,[1;9.745009212344604],[0;1],45771
0,[1;2.149939522096698],[0;1],41155
0.45,[1;1.224552737539959],[0;0.05],46346
0.45,[1;1.412894674744898],[0;0.05],46611
2.85,[1;54.91465648387703],[0;0.05],78577
1.8,[1;6.020299737009767],[0;0.05],64571
-1.65,[1;5.590377904499128],[0;1],19775
-1.95,[1;5.237250812980343],[0;1],15715
-1.05,[1;5.817062738332907],[0;1],27794
1.05,[1;2.298451293365173],[0;0.05],54704
3,[1;2828.908964098026],[0;1],82022
2.85,[1;63.81407068526744],[0;0.05],78662
1.95,[1;7.718593587715549],[0;0.05],66550
0.3,[1;5.089328122825677],[0;1],45376
-2.7,[1;1.874160458779705],[0;1],5138
2.7,[1;51.52774391763131],[0;0.05],76741
1.65,[1;15.1709397748175],[0;1],63150
-0.6000000000000001,[1;1.136039529515574],[0;0.05],32426
2.7,[1;741.4598394301224],[0;1],77560
-0.6000000000000001,[1;1.109823783574693],[0;0.05],32347
1.65,[1;6.423055805000749],[0;0.05],62834
2.7,[1;86.99878357944115],[0;1],77119
0.15,[1;7.754258160066885],[0;1],43698
-3,[1;6.710926251042788],[0;1],1961
-2.7,[1;1.119416207415229],[0;0.05],4395
0.8999999999999999,[1;1.620253563424602],[0;0.05],52459
2.4,[1;23.40136152252482],[0;0.05],72656
-0.45,[1;1.596756580762096],[0;1],35105
-2.1,[1;1.088055233042597],[0;0.05],12294
1.35,[1;4.305052740423399],[0;0.05],58961
-1.8,[1;1.162211955446181],[0;0.05],16547
-1.35,[1;2.871830403554172],[0;1],23318
1.8,[1;8.218694426409487],[0;0.05],64800
1.5,[1;14.18455080728147],[0;1],61178
-2.1,[1;1.296704910336886],[0;0.05],13000
0.45,[1;4.268608969695435],[0;1],47261
0.3,[1;12.09052955870983],[0;1],45970
1.05,[1;22.40655136774896],[0;1],55588
0.15,[1;5.58991306936693],[0;1],43483
-1.65,[1;4.537851470056612],[0;1],19598
-0.45,[1;1.234313158737016],[0;0.05],34693
2.1,[1;5.940665159226779],[0;0.05],68314
0.75,[1;2.348164178763501],[0;1],51095
-2.1,[1;5.308640380790706],[0;1],13726
-1.5,[1;1.029899873608257],[0;0.05],20104
0.75,[1;1.900605688883913],[0;0.05],50835
-0.6000000000000001,[1;7.636560237177273],[0;1],34017
-2.1,[1;1.291089692392705],[0;0.05],12981
1.35,[1;4.161312389213131],[0;1],59087
0.6000000000000001,[1;1.830091103004671],[0;0.05],48973
1.05,[1;1.372307965464153],[0;0.05],54229
-1.2,[1;5.08209672413862],[0;1],25681
2.1,[1;11.24065142094278],[0;0.05],68595
-1.65,[1;1.193245385337389],[0;0.05],18652
-1.35,[1;1.100514211384574],[0;0.05],22340
3,[1;124.6646693651793],[0;0.05],80901
0.8999999999999999,[1;19.41770799977404],[0;1],53665
-0.8999999999999999,[1;3.667340503362505],[0;1],29439
0.6000000000000001,[1;14.21423217075092],[0;1],49782
-2.55,[1;1.242932214125023],[0;0.05],6815
-1.2,[1;2.949768787193565],[0;1],25330
-2.7,[1;3.006848800168474],[0;1],5331
-2.7,[1;6.944848163235126],[0;1],6002
2.4,[1;24.37216946036003],[0;0.05],72682
2.1,[1;113.7705623790901],[0;1],69352
1.8,[1;4.282703934471123],[0;0.05],64390
0.6000000000000001,[1;17.93705230955961],[0;1],49993
2.1,[1;6.33674954177495],[0;0.05],68335
-1.65,[1;4.115651600873456],[0;1],19527
-0.45,[1;1.344014693855617],[0;0.05],35009
-1.95,[1;2.307658473947391],[0;1],15220
0.45,[1;1.520214042737147],[0;0.05],46762
-1.8,[1;1.23605936286669],[0;0.05],16796
-1.35,[1;1.008412319675844],[0;0.05],22034
1.2,[1;2.834572921019552],[0;0.05],56737
1.5,[1;5.502060187374178],[0;0.05],60952
-0.3,[1;1.233448629643446],[0;0.05],36653
-2.85,[1;1.225900069558171],[0;0.05],2756
1.5,[1;86.6777292579753],[0;1],61909
-2.1,[1;6.95183047392987],[0;1],14004
2.25,[1;15.47736759506241],[0;0.05],70600
-1.05,[1;5.4848299400403],[0;1],27740
1.65,[1;2.851041096038888],[0;0.05],62315
2.1,[1;16.88013858198578],[0;0.05],68894
1.95,[1;185.3632919201519],[0;1],67737
-1.5,[1;1.046054019329117],[0;0.05],20158
2.85,[1;67.89733131884657],[0;0.05],78701
3,[1;28.62295065001879],[0;0.05],80251
-1.65,[1;1.180163135869742],[0;0.05],18608
1.35,[1;17.39664108080501],[0;1],59271
-1.5,[1;1.1322094631737],[0;0.05],20446
-0.45,[1;5.123869228879143],[0;1],35613
1.05,[1;14.841422710368],[0;1],55394
-1.5,[1;1.310812659349868],[0;1],21057
0.3,[1;7.894523310940878],[0;1],45614
1.95,[1;187.5134605294353],[0;1],67745
2.85,[1;92.08279814850755],[0;0.05],78932
0.45,[1;11.83071542954657],[0;1],47793
1.5,[1;5.819403786611141],[0;0.05],61016
-0.8999999999999999,[1;1.225106938585076],[0;0.05],28731
0.45,[1;1.138555098287893],[0;0.05],46225
1.35,[1;24.01430542660095],[0;1],59363
-1.5,[1;1.092123249718234],[0;0.05],20312
-0.6000000000000001,[1;4.484033826564987],[0;1],33542
-0.15,[1;1.380551909587194],[0;0.05],38975
-0.8999999999999999,[1;6.190970886094998],[0;1],29842
-1.5,[1;6.264750680413401],[0;1],21885
2.55,[1;15.51966567710771],[0;0.05],74334
-0.15,[1;4.85723040401875],[0;1],39506
-0.6000000000000001,[1;3.302666034798698],[0;1],33364
0.15,[1;4.583240934157648],[0;1],43383
0,[1;2.981759606816705],[0;1],41249
-0.45,[1;6.880482417803577],[0;1],35866
-1.65,[1;1.286605074720144],[0;0.05],18966
0.45,[1;4.595542143711556],[0;1],47284
-0.45,[1;1.133637699292731],[0;0.05],34403
-0.45,[1;1.252712466842351],[0;0.05],34746
0.8999999999999999,[1;2.22298373331653],[0;0.05],52870
0.8999999999999999,[1;1.026322374115038],[0;0.05],52054
-3,[1;1.209182100972098],[0;0.05],699
-1.05,[1;1.215628054083318],[0;0.05],26711
-0.15,[1;6.606345096597056],[0;1],39725
2.4,[1;37.14202771957708],[0;0.05],73024
0.6000000000000001,[1;4.845428883038068],[0;1],49251
1.8,[1;4.685902960474566],[0;0.05],64432
-0.75,[1;1.132539545317979],[0;0.05],30427
1.05,[1;26.03313366226664],[0;1],55681
1.2,[1;3.54265917660081],[0;0.05],57006
-0.45,[1;1.141969461453637],[0;0.05],34427
-0.3,[1;1.092925607317101],[0;0.05],36272
0.75,[1;1.046044170990849],[0;0.05],50075
-2.1,[1;1.293749532471528],[0;0.05],12990
-2.1,[1;6.278004320628199],[0;1],13890
-2.55,[1;1.270318988017692],[0;0.05],6908
-1.8,[1;3.763786096790181],[0;1],17467
0.45,[1;1.155612481280039],[0;0.05],46249
1.05,[1;35.58703325535084],[0;1],55926
-0.75,[1;1.130292835737601],[0;0.05],30420
-0.6000000000000001,[1;1.02420780316017],[0;0.05],32089
-0.75,[1;1.043954996148796],[0;0.05],30151
-1.95,[1;5.000516078513034],[0;1],15675
0.6000000000000001,[1;9.591583467585634],[0;1],49520
-1.95,[1;1.006495158498626],[0;0.05],14020
2.1,[1;3.337824931053085],[0;0.05],68176
2.4,[1;722.347003717949],[0;1],74023
-0.8999999999999999,[1;2.277152054313836],[0;1],29217
0.15,[1;4.281239293594863],[0;1],43353
-2.1,[1;1.115540247190428],[0;0.05],12387
2.7,[1;245.7909218470668],[0;1],77226
-1.65,[1;1.141808359021413],[0;0.05],18479
2.1,[1;7.317529917608514],[0;0.05],68387
-0.6000000000000001,[1;3.826980953616321],[0;1],33443
-3,[1;1.221178011603445],[0;0.05],740
1.05,[1;2.319898823063934],[0;0.05],54715
-1.05,[1;2.87618722752058],[0;1],27316
-0.75,[1;1.101727528215655],[0;0.05],30331
0.6000000000000001,[1;14.51417502553646],[0;1],49799
2.55,[1;83.02928867885059],[0;1],75137
1.05,[1;1.937742839340565],[0;0.05],54519
2.1,[1;96.04107096979108],[0;1],69305
2.4,[1;29.82362941897316],[0;0.05],72828
-2.85,[1;1.154018027920745],[0;0.05],2511
2.7,[1;21.55016267458422],[0;0.05],76337
-0.75,[1;1.615913943560236],[0;1],31111
2.7,[1;58.94793729462316],[0;0.05],76841
-1.95,[1;1.193811517145885],[0;0.05],14653
-1.05,[1;4.783449588089244],[0;1],27626
0.75,[1;1.84101126724137],[0;0.05],50782
-0.3,[1;6.148447472197646],[0;1],37719
1.8,[1;5.165901800954853],[0;0.05],64482
1.8,[1;3.524305766512268],[0;0.05],64311
2.55,[1;39.30263013120194],[0;0.05],74786
2.85,[1;102.0292022559439],[0;0.05],79027
-2.7,[1;1.073932608214385],[0;0.05],4240
0.45,[1;1.591997196162425],[0;0.05],46863
1.5,[1;5.140090144494516],[0;0.05],60879
1.8,[1;2.036309361023375],[0;0.05],64156
1.95,[1;21.68170653844702],[0;1],67128
-1.5,[1;1.022421102441193],[0;0.05],20079
-3,[1;3.433994566381985],[0;1],1401
2.4,[1;177.2010078566364],[0;1],73293
2.25,[1;23.24798037799476],[0;1],71097
0.75,[1;7.947790967062791],[0;1],51344
-2.55,[1;2.849043968703893],[0;1],7305
0.15,[1;6.727452582153418],[0;1],43596
-1.35,[1;6.80873479424104],[0;1],23972
-1.5,[1;1.633895573767055],[0;1],21111
2.7,[1;47.81764722913538],[0;0.05],76691
-2.85,[1;1.118810497322822],[0;0.05],2391
2.25,[1;10.04121966229783],[0;0.05],70395
1.2,[1;2.318643902083022],[0;0.05],56541
-0.3,[1;7.557365963763622],[0;1],37910
0.15,[1;1.133861800623465],[0;0.05],42292
2.85,[1;2122.095076099287],[0;1],80076
-0.3,[1;5.314898835826154],[0;1],37606
-1.2,[1;1.268803675319367],[0;0.05],24893
0.45,[1;1.583468504666353],[0;0.05],46851
2.7,[1;2.851275364564748],[0;0.05],76085
-1.5,[1;6.11517525707211],[0;1],21860
-0.45,[1;1.777278094248401],[0;1],35131
1.95,[1;10.79602240975253],[0;0.05],66779
2.25,[1;357.9025506779411],[0;1],71728
-2.25,[1;4.104117089571093],[0;1],11521
-0.6000000000000001,[1;1.06170627520219],[0;0.05],32202
-0.8999999999999999,[1;1.046949905362397],[0;0.05],28162
-2.1,[1;1.785829965283722],[0;1],13130
2.4,[1;364.6416173925124],[0;1],73544
1.65,[1;2.47938638643592],[0;0.05],62261
-1.8,[1;1.117132413566994],[0;0.05],16395
-2.55,[1;5.75852059300037],[0;1],7799
2.85,[1;43.71186448918558],[0;0.05],78470
1.2,[1;18.10721402810645],[0;1],57366
1.05,[1;35.19707816991883],[0;1],55916
-0.75,[1;5.249164293542661],[0;1],31677
-1.95,[1;4.467862925961589],[0;1],15585
-0.45,[1;2.603511175204954],[0;1],35250
-1.35,[1;1.205558525784399],[0;0.05],22689
-1.95,[1;2.727862627626865],[0;1],15291
-2.25,[1;5.591404411531165],[0;1],11773
0.75,[1;3.180237235659379],[0;1],51132
1.05,[1;20.65175348330492],[0;1],55543
1.95,[1;176.7626174830179],[0;1],67705
1.05,[1;1.374257740891313],[0;0.05],54230
-0.3,[1;1.034650968137147],[0;0.05],36114
-3,[1;1.125503309738795],[0;0.05],413
-3,[1;1.186653195640055],[0;0.05],622
2.85,[1;319.1784578881953],[0;1],79215
-1.65,[1;1.0344744486164],[0;0.05],18118
-0.45,[1;1.300272942510859],[0;0.05],34883
2.1,[1;108.8666604999223],[0;1],69339
-1.2,[1;3.417544431480657],[0;1],25407
-2.1,[1;1.112880407111605],[0;0.05],12378
2.7,[1;52.12135938779066],[0;0.05],76749
-2.25,[1;5.750756624598317],[0;1],11800
0.15,[1;1.073461472510908],[0;0.05],42172
1.65,[1;4.654254687075512],[0;0.05],62577
-2.4,[1;5.774402420781211],[0;1],9803
-1.65,[1;1.152512017676761],[0;0.05],18515
1.95,[1;49.90266953529268],[0;1],67233
1.5,[1;92.62792174366835],[0;1],61969
-0.3,[1;2.047093119785699],[0;1],37163
2.85,[1;851.0493301595279],[0;1],79469
2.25,[1;9.113096844508759],[0;0.05],70360
2.7,[1;536.6625022251474],[0;1],77422
-0.45,[1;3.457516796697861],[0;1],35373
-2.55,[1;2.642906960909608],[0;1],7270
-2.1,[1;1.27750497244211],[0;1],13044
1.5,[1;3.821130810165887],[0;0.05],60613
-2.1,[1;3.228054363578527],[0;1],13374
2.7,[1;189.3974521819287],[0;1],77188
-1.65,[1;1.201867777031975],[0;0.05],18681
1.05,[1;1.662824504110999],[0;0.05],54378
0.3,[1;1.139051140199942],[0;0.05],44264
3,[1;112.253124177374],[0;0.05],80817
-1.95,[1;1.246780913982945],[0;0.05],14832
0.3,[1;1.362995293873004],[0;0.05],44644
-0.3,[1;3.271598196225237],[0;1],37329
3,[1;66.44861217475895],[0;0.05],80507
0.45,[1;1.437059300650438],[0;0.05],46645
1.2,[1;1.500001428158223],[0;0.05],56230
1.95,[1;233.4733145528697],[0;1],67916
-0.15,[1;4.793335803376619],[0;1],39498
-0.15,[1;7.612685056710602],[0;1],39851
-0.75,[1;1.284352921249224],[0;0.05],30900
0.3,[1;1.170285456370132],[0;0.05],44317
-2.85,[1;1.257586847096302],[0;0.05],2864
0.15,[1;1.391066531169436],[0;0.05],42803
-2.4,[1;6.69986938091046],[0;1],9960
1.05,[1;27.94391358088347],[0;1],55730
-3,[1;3.650506124118502],[0;1],1438
-2.7,[1;2.94816028507061],[0;1],5321
1.5,[1;1.089000760485155],[0;0.05],60062
3,[1;94.37458884732101],[0;0.05],80696
-1.05,[1;1.033207637983767],[0;0.05],26118
-1.2,[1;4.936296523321865],[0;1],25657
-0.15,[1;3.882837744226268],[0;1],39384
0,[1;2.441961466732445],[0;1],41188
0.6000000000000001,[1;9.326928007480751],[0;1],49505
0,[1;1.037586388970579],[0;0.05],40109
-2.55,[1;1.174612520113202],[0;0.05],6583
2.25,[1;14.94701169918294],[0;0.05],70580
1.05,[1;2.596833027802936],[0;1],55080
-1.65,[1;1.169756801065932],[0;0.05],18573
0.15,[1;2.257828301824207],[0;1],43152
-1.05,[1;1.271307810093468],[0;0.05],26892
-0.8999999999999999,[1;3.210206463810465],[0;1],29366
-0.6000000000000001,[1;1.029849166210739],[0;0.05],32106
-1.5,[1;4.721132311531285],[0;1],21627
-2.85,[1;6.046114350132266],[0;1],3847
0.75,[1;10.15166014478701],[0;1],51442
2.1,[1;18.37017030680985],[0;0.05],68973
0,[1;4.769287873980973],[0;1],41451
2.1,[1;19.63386809874925],[0;0.05],69040
2.25,[1;283.1223693589356],[0;1],71587
-0.6000000000000001,[1;3.687606101778725],[0;1],33422
0.75,[1;10.30907937176731],[0;1],51449
3,[1;116.0947929259804],[0;0.05],80843
3,[1;27.44089872737066],[0;0.05],80243
-2.25,[1;1.06284059023778],[0;0.05],10207
-0.3,[1;1.325286510376411],[0;0.05],36902
2.7,[1;1465.670713024527],[0;1],78048
-0.75,[1;7.450939682312928],[0;1],32020
-2.55,[1;1.139274747348468],[0;0.05],6463
2.85,[1;2009.020166246327],[0;1],80022
-1.5,[1;1.273408662807878],[0;0.05],20918
2.55,[1;205.1011416290688],[0;1],75253
2.55,[1;53.45665101206777],[0;0.05],75055
-2.85,[1;1.252599113594929],[0;0.05],2847
-0.8999999999999999,[1;3.022343159884969],[0;1],29336
-2.4,[1;6.570186112612094],[0;1],9938
-0.6000000000000001,[1;1.059715205890224],[0;0.05],32196
-1.95,[1;1.022178834657085],[0;0.05],14073
0.6000000000000001,[1;13.19089772501204],[0;1],49724
-1.65,[1;1.136753853545277],[0;0.05],18462
-1.05,[1;1.185173380906495],[0;0.05],26612
-0.45,[1;6.991572579948996],[0;1],35882
0.75,[1;1.094394362134798],[0;0.05],50118
2.7,[1;30.52859666074436],[0;0.05],76458
-2.25,[1;4.263469302638244],[0;1],11548
0.75,[1;1.189970321372838],[0;0.05],50203
0.15,[1;5.720780446944136],[0;1],43496
-2.4,[1;5.461983638062421],[0;1],9750
-2.25,[1;1.269408273843346],[0;0.05],10907
-2.4,[1;2.774003167878109],[0;1],9294
1.35,[1;2.26220852932987],[0;0.05],58393
2.4,[1;29.41290298373518],[0;0.05],72817
-0.75,[1;1.269267871209544],[0;0.05],30853
-1.5,[1;6.922882543115078],[0;1],21995
0.3,[1;8.931738338479272],[0;1],45702
-1.8,[1;1.180599663317954],[0;0.05],16609
-0.3,[1;6.362367033744313],[0;1],37748
-2.85,[1;2.190889749659691],[0;1],3190
-1.65,[1;5.429823024668914],[0;1],19748
-1.95,[1;2.982352467179223],[0;1],15334
2.1,[1;12.48548805180845],[0;0.05],68661
0,[1;2.123392072584358],[0;1],41152
-0.15,[1;1.071461778980891],[0;0.05],38201
1.05,[1;29.38674739698191],[0;1],55767
2.4,[1;35.01371800970757],[0;0.05],72967
