log10c0,omega,deltaE,gtype,h,max_batches,tf_var,environment_type,id
-3,[0;4.586912161611661e-05],[0;0.05],hill,1,235730,1,stochastic-tf,289
-3,[0;4.658106210720583e-05],[0;0.05],hill,1,232390,1,stochastic-tf,290
-3,[0;4.730405271752547e-05],[0;0.05],hill,1,229110,1,stochastic-tf,291
-3,[0;4.803826495738657e-05],[0;0.05],hill,1,225880,1,stochastic-tf,292
-3,[0;4.878387299913342e-05],[0;0.05],hill,1,222720,1,stochastic-tf,293
-3,[0;4.954105371846147e-05],[0;0.05],hill,1,219610,1,stochastic-tf,294
-3,[0;5.030998673637666e-05],[0;0.05],hill,1,216560,1,stochastic-tf,295
-3,[0;5.109085446180544e-05],[0;0.05],hill,1,213560,1,stochastic-tf,296
-3,[0;5.188384213486631e-05],[0;0.05],hill,1,210610,1,stochastic-tf,297
-3,[0;5.26891378708133e-05],[0;0.05],hill,1,207720,1,stochastic-tf,298
-3,[0;5.35069327046615e-05],[0;0.05],hill,1,204880,1,stochastic-tf,299
-3,[0;5.433742063650485e-05],[0;0.05],hill,1,202080,1,stochastic-tf,300
-3,[0;1.086748412730097e-05],[0;1],hill,1,180380,1,stochastic-tf,301
-3,[0;1.103615973550746e-05],[0;1],hill,1,180670,1,stochastic-tf,302
-3,[0;1.120745337935774e-05],[0;1],hill,1,180970,1,stochastic-tf,303
-3,[0;1.138140569371724e-05],[0;1],hill,1,181270,1,stochastic-tf,304
-3,[0;1.155805794415021e-05],[0;1],hill,1,181570,1,stochastic-tf,305
-3,[0;1.173745203670911e-05],[0;1],hill,1,181880,1,stochastic-tf,306
-3,[0;1.191963052787549e-05],[0;1],hill,1,182200,1,stochastic-tf,307
-3,[0;1.210463663465555e-05],[0;1],hill,1,182520,1,stochastic-tf,308
-3,[0;1.229251424483209e-05],[0;1],hill,1,182850,1,stochastic-tf,309
