log10c0,Omega,deltaE,gtype,h,id,final_rho,n_batches,end_S,end_NutIntegrals
0.789473684210526,[0;0.5761894531654403],[0;1],linear,NaN,15439,[1.00000004147628;2.37478881011019e-16],11,8.7656920560044e-15,0.482577144642695
0.789473684210526,[0;0.5761894531654403],[0;1],hill,1,15440,[1.00000010237873;2.37627313981062e-16],11,8.77088316204062e-15,1.9681876747754
0.789473684210526,[0;0.5851325632097132],[0;1],linear,NaN,15441,[1.0000000422408;9.60496695472221e-17],11,3.54247170769303e-15,0.48257714430986
0.789473684210526,[0;0.5851325632097132],[0;1],hill,1,15442,[1.00000010314345;9.6108332458202e-17],11,3.54457640266658e-15,1.96818767006591
0.789473684210526,[0;0.5942144804064331],[0;1],linear,NaN,15443,[1.00000004290443;3.83060193127357e-17],11,1.44800288835116e-15,0.48257714400708
0.789473684210526,[0;0.5942144804064331],[0;1],hill,1,15444,[1.00000010381398;3.83287804932354e-17],11,1.44884042812965e-15,1.96818766593531
0.789473684210526,[0;0.6034373591991299],[0;1],linear,NaN,15445,[1.00000004360574;1.5060298743285e-17],11,5.83352659281471e-16,0.482577143680425
0.789473684210526,[0;0.6034373591991299],[0;1],hill,1,15446,[1.00000010440581;1.50693448127077e-17],11,5.83693970610083e-16,1.96818766229087
0.789473684210526,[0;0.6128033874707264],[0;1],linear,NaN,15447,[1.00000004412771;5.83594934281613e-18],11,2.31585019040486e-16,0.482577143435061
0.789473684210526,[0;0.6128033874707264],[0;1],hill,1,15448,[1.00000010493175;5.83949160128246e-18],11,2.31722027619649e-16,1.96818765905132
0.789473684210526,[0;0.6223147870625552],[0;1],linear,NaN,15449,[1.00000004459773;2.22845410757258e-18],11,9.05760114422759e-17,0.48257714321461
0.789473684210526,[0;0.6223147870625552],[0;1],hill,1,15450,[1.00000010540138;2.22977755281582e-18],11,9.06284739546528e-17,1.96818765615928
0.789473684210526,[0;0.6319738143014324],[0;1],linear,NaN,15451,[1.00000004501979;8.38305715596049e-19],11,3.48927168762754e-17,0.482577143023552
0.789473684210526,[0;0.6319738143014324],[0;1],hill,1,15452,[1.0000001058232;8.38801515448257e-19],11,3.49128554868363e-17,1.96818765356102
0.789473684210526,[0;0.6417827605349098],[0;1],linear,NaN,15453,[1.00000004538328;3.10608875141012e-19],11,1.3236830350859e-17,0.482577142873738
0.789473684210526,[0;0.6417827605349098],[0;1],hill,1,15454,[1.00000010620394;3.10789502238847e-19],11,1.32443464439817e-17,1.96818765121582
0.789473684210526,[0;0.6517439526748376],[0;1],linear,NaN,15455,[1.00000004571873;1.13334436920717e-19],11,4.9440948957749e-18,0.482577142723835
0.789473684210526,[0;0.6517439526748376],[0;1],hill,1,15456,[1.00000010654913;1.13391671848114e-19],11,4.94653416554807e-18,1.96818764908978
0.789473684210526,[0;0.6618597537493617],[0;1],linear,NaN,15457,[1.00000004601603;4.07084725420388e-20],11,1.81754572298817e-18,0.48257714258766
0.789473684210526,[0;0.6618597537493617],[0;1],hill,1,15458,[1.00000010686333;4.07287035777332e-20],11,1.81842865097964e-18,1.96818764715457
0.789473684210526,[0;0.6721325634634894],[0;1],linear,NaN,15459,[1.00000004630493;1.43914184350104e-20],11,6.57510128710659e-19,0.482577142442137
0.789473684210526,[0;0.6721325634634894],[0;1],hill,1,15460,[1.00000010715027;1.43985301665927e-20],11,6.57827894396155e-19,1.96818764538717
0.789473684210526,[0;0.6825648187683555],[0;1],linear,NaN,15461,[1.00000004662795;5.00636893857313e-21],11,2.34015576602934e-19,0.48257714230157
0.789473684210526,[0;0.6825648187683555],[0;1],hill,1,15462,[1.00000010741304;5.00873090244751e-21],11,2.34123606788294e-19,1.96818764376892
0.789473684210526,[0;0.693158994439325],[0;1],linear,NaN,15463,[1.00000004686674;1.71317830246441e-21],11,8.19172214237972e-20,0.482577142199856
0.789473684210526,[0;0.693158994439325],[0;1],hill,1,15464,[1.00000010765423;1.71403070530526e-21],11,8.19571223695655e-20,1.96818764228336
0.789473684210526,[0;0.7039176036630668],[0;1],linear,NaN,15465,[1.00000004709302;5.76590717838617e-22],11,2.81981155995321e-20,0.482577142100575
0.789473684210526,[0;0.7039176036630668],[0;1],hill,1,15466,[1.000000107876;5.76874700473182e-22],11,2.8211718011676e-20,1.96818764091772
0.789473684210526,[0;0.7148431986337405],[0;1],linear,NaN,15467,[1.00000004728485;1.90804829155714e-22],11,9.54230002163764e-21,0.48257714200533
0.789473684210526,[0;0.7148431986337405],[0;1],hill,1,15468,[1.00000010808008;1.90899424295835e-22],11,9.54693561183328e-21,1.96818763966042
0.789473684210526,[0;0.7259383711584377],[0;1],linear,NaN,15469,[1.00000004747641;6.20632405038824e-23],11,3.17353466337321e-21,0.482577141914919
0.789473684210526,[0;0.7259383711584377],[0;1],hill,1,15470,[1.00000010826808;6.20974304306551e-23],11,3.17524853859595e-21,1.96818763850244
0.789473684210526,[0;0.7372057532720182],[0;1],linear,NaN,15471,[1.00000004765213;1.98395548121263e-23],11,1.03710007266423e-21,0.482577141824721
0.789473684210526,[0;0.7372057532720182],[0;1],hill,1,15472,[1.00000010844126;1.98505579161257e-23],11,1.03766418488111e-21,1.9681876374361
0.789473684210526,[0;0.7486480178614912],[0;1],linear,NaN,15473,[1.00000004780759;6.23073883379597e-24],11,3.32924231914472e-22,0.482577141767475
0.789473684210526,[0;0.7486480178614912],[0;1],hill,1,15474,[1.00000010860077;6.23422958624785e-24],11,3.33107240099672e-22,1.96818763645347
0.789473684210526,[0;0.7602678793000858],[0;1],linear,NaN,15475,[1.00000004795363;1.92196232361177e-24],11,1.04955850398251e-22,0.482577141690922
0.789473684210526,[0;0.7602678793000858],[0;1],hill,1,15476,[1.0000001087476;1.92303446043005e-24],11,1.05013319685548e-22,1.96818763554914
0.789473684210526,[0;0.7720680940911648],[0;1],linear,NaN,15477,[1.00000004808207;5.82128731578633e-25],11,3.24845897213638e-23,0.482577141629411
0.789473684210526,[0;0.7720680940911648],[0;1],hill,1,15478,[1.00000010888265;5.82456592012091e-25],11,3.25025554575002e-23,1.96818763471798
0.789473684210526,[0;0.7840514615221315],[0;1],linear,NaN,15479,[1.00000004823719;1.73080329728016e-25],11,9.86835482789195e-24,0.482577141568921
0.789473684210526,[0;0.7840514615221315],[0;1],hill,1,15480,[1.0000001090065;1.73174145864309e-25],11,9.87360942133467e-24,1.96818763395522
0.789473684210526,[0;0.7962208243284862],[0;1],linear,NaN,15481,[1.00000004834449;5.05084765034226e-26],11,2.94200024169366e-24,0.482577141516707
0.789473684210526,[0;0.7962208243284862],[0;1],hill,1,15482,[1.00000010912023;5.05279541913298e-26],11,2.94311511407001e-24,1.96818763325414
0.789473684210526,[0;0.8085790693681896],[0;1],linear,NaN,15483,[1.00000004845118;1.44579242174266e-26],11,8.60225556202634e-25,0.482577141462986
0.789473684210526,[0;0.8085790693681896],[0;1],hill,1,15484,[1.00000010922442;1.44636925379682e-26],11,8.60562942031462e-25,1.96818763261245
0.789473684210526,[0;0.8211291283064935],[0;1],linear,NaN,15485,[1.00000004854186;4.05905279787791e-27],11,2.46663950175618e-25,0.482577141427023
0.789473684210526,[0;0.8211291283064935],[0;1],hill,1,15486,[1.00000010931961;4.06074464155511e-27],11,2.46765054614588e-25,1.96818763202623
0.789473684210526,[0;0.8338739783114003],[0;1],linear,NaN,15487,[1.00000004862936;1.11727216724931e-27],11,6.93366866072191e-26,0.48257714137158
0.789473684210526,[0;0.8338739783114003],[0;1],hill,1,15488,[1.00000010940723;1.11778465681625e-27],11,6.93679743930913e-26,1.96818763148626
0.789473684210526,[0;0.8468166427599166],[0;1],linear,NaN,15489,[1.00000004870821;3.01447034200399e-28],11,1.91023836733945e-26,0.482577141348039
0.789473684210526,[0;0.8468166427599166],[0;1],hill,1,15490,[1.00000010948626;3.01593735910368e-28],11,1.9111532126889e-26,1.96818763099967
0.789473684210526,[0;0.8599601919552697],[0;1],linear,NaN,15491,[1.00000004878058;7.96964085904011e-29],11,5.1563038534229e-27,0.482577141309373
0.789473684210526,[0;0.8599601919552697],[0;1],hill,1,15492,[1.00000010955805;7.97326315654778e-29],11,5.15861091558029e-27,1.96818763055747
0.789473684210526,[0;0.8733077438552551],[0;1],linear,NaN,15493,[1.00000004884821;2.0639545346727e-29],11,1.36324900203684e-27,0.482577141273986
0.789473684210526,[0;0.8733077438552551],[0;1],hill,1,15494,[1.00000010962308;2.0648762131811e-29],11,1.36384847335675e-27,1.9681876301572
0.789473684210526,[0;0.8868624648118892],[0;1],linear,NaN,15495,[1.00000004890621;5.23403063491349e-30],11,3.52890738984334e-28,0.48257714125948
0.789473684210526,[0;0.8868624648118892],[0;1],hill,1,15496,[1.00000010968187;5.23653114044399e-30],11,3.53056806746496e-28,1.96818762979483
0.789473684210526,[0;0.9006275703225423],[0;1],linear,NaN,15497,[1.00000004895503;1.2993976431043e-30],11,8.94188916830532e-29,0.482577141251176
0.789473684210526,[0;0.9006275703225423],[0;1],hill,1,15498,[1.00000010973487;1.30000102999983e-30],11,8.94598052583876e-29,1.96818762946855
0.789473684210526,[0;0.9146063257927294],[0;1],linear,NaN,15499,[1.00000004900339;3.15683663837443e-31],11,2.2170641765694e-29,0.482577141217225
0.789473684210526,[0;0.9146063257927294],[0;1],hill,1,15500,[1.00000010978254;3.15828828659569e-31],11,2.2180690245915e-29,1.96818762917494
0.789473684210526,[0;0.9288020473107417],[0;1],linear,NaN,15501,[1.00000004904607;7.50283132060108e-32],11,5.37708706380104e-30,0.482577141189842
0.789473684210526,[0;0.9288020473107417],[0;1],hill,1,15502,[1.00000010982531;7.50624241008912e-32],11,5.37949726323523e-30,1.96818762891151
0.789473684210526,[0;0.9432181024342998],[0;1],linear,NaN,15503,[1.00000004908164;1.74386570547705e-32],11,1.27522996260043e-30,0.482577141176797
0.789473684210526,[0;0.9432181024342998],[0;1],hill,1,15504,[1.00000010986362;1.74464609411783e-32],11,1.27579275228152e-30,1.96818762867628
0.789473684210526,[0;0.9578579109894177],[0;1],linear,NaN,15505,[1.00000004909322;3.96240911851645e-33],11,2.95629211520048e-31,0.48257714117083
0.789473684210526,[0;0.9578579109894177],[0;1],hill,1,15506,[1.00000010989779;3.96408925085306e-33],11,2.95752865362764e-31,1.96818762846518
0.789473684210526,[0;0.9727249458816652],[0;1],linear,NaN,15507,[1.00000004912666;8.79808655323167e-34],11,6.69651887003429e-32,0.482577141162881
0.789473684210526,[0;0.9727249458816652],[0;1],hill,1,15508,[1.00000010992821;8.80288517934183e-34],11,6.70012286400257e-32,1.96818762827777
0.789473684210526,[0;0.987822733920023],[0;1],linear,NaN,15509,[1.00000004915355;1.90855591246204e-34],11,1.48183225001109e-32,0.482577141148144
0.789473684210526,[0;0.987822733920023],[0;1],hill,1,15510,[1.00000010995524;1.90960439542403e-34],11,1.48263573166146e-32,1.96818762811155
0.789473684210526,[0;1.003154856653524],[0;1],linear,NaN,15511,[1.00000004917737;4.04318334820833e-35],11,3.20193606265811e-33,0.48257714113667
0.789473684210526,[0;1.003154856653524],[0;1],hill,1,15512,[1.00000010997919;4.04539142106224e-35],11,3.20366243247e-33,1.96818762796413
0.789473684210526,[0;1.01872495122088],[0;1],linear,NaN,15513,[1.00000004919869;8.36129085148001e-36],11,6.75336834935555e-34,0.48257714111964
0.789473684210526,[0;1.01872495122088],[0;1],hill,1,15514,[1.0000001100003;8.36622063661288e-36],11,6.75730039137903e-34,1.96818762783382
0.789473684210526,[0;1.034536711213298],[0;1],linear,NaN,15515,[1.00000004921725;1.68736138129178e-36],11,1.38987777014871e-34,0.482577141114448
0.789473684210526,[0;1.034536711213298],[0;1],hill,1,15516,[1.00000011001897;1.68834517460005e-36],11,1.39067819531844e-34,1.9681876277187
0.789473684210526,[0;1.050593887550686],[0;1],linear,NaN,15517,[1.00000004923358;3.32164384253928e-37],11,2.79002087599811e-35,0.48257714110841
0.789473684210526,[0;1.050593887550686],[0;1],hill,1,15518,[1.00000011003539;3.32362839130976e-37],11,2.79166778226897e-35,1.96818762761853
0.789473684210526,[0;1.066900289371457],[0;1],linear,NaN,15519,[1.00000004924788;6.3758183938125e-38],11,5.46061537205928e-36,0.482577141108623
0.789473684210526,[0;1.066900289371457],[0;1],hill,1,15520,[1.00000009610698;1.63517668990269e-34],10,1.27210426378226e-32,1.96818771340312
0.789473684210526,[0;1.083459784936149],[0;1],linear,NaN,15521,[1.00000003533819;3.56088182037772e-35],10,2.82450809887545e-33,0.482577147479153
0.789473684210526,[0;1.083459784936149],[0;1],hill,1,15522,[1.00000009619703;3.56289891300032e-35],10,2.82608771970747e-33,1.96818771284807
0.789473684210526,[0;1.100276302545065],[0;1],linear,NaN,15523,[1.00000003541653;7.57746571041186e-36],10,6.12773600764417e-34,0.482577147427451
0.789473684210526,[0;1.100276302545065],[0;1],hill,1,15524,[1.0000000962756;7.5817748083267e-36],10,6.1311772120977e-34,1.96818771236394
0.789473684210526,[0;1.117353831470158],[0;1],linear,NaN,15525,[1.00000003548464;1.57419896252406e-36],10,1.29775882428735e-34,0.48257714742302
0.789473684210526,[0;1.117353831470158],[0;1],hill,1,15526,[1.00000009634398;1.57509736229597e-36],10,1.29849039426829e-34,1.96818771194308
0.789473684210526,[0;1.13469642290138],[0;1],linear,NaN,15527,[1.00000003554381;3.19155435007855e-37],10,2.68202708437541e-35,0.482577147368982
0.789473684210526,[0;1.13469642290138],[0;1],hill,1,15528,[1.00000009640333;3.19338231009984e-37],10,2.68354476688241e-35,1.96818771157802
0.789473684210526,[0;1.15230819090772],[0;1],linear,NaN,15529,[1.00000003558736;6.31234132335405e-38],10,5.40688165326694e-36,0.482577147360964
0.789473684210526,[0;1.15230819090772],[0;1],hill,1,15530,[1.00000009645469;6.31593311960735e-38],10,5.40992197872604e-36,1.96818771126127
0.789473684210526,[0;1.170193313413157],[0;1],linear,NaN,15531,[1.00000003563158;1.21745325638366e-38],10,1.06285458057866e-36,0.482577147323305
0.789473684210526,[0;1.170193313413157],[0;1],hill,1,15532,[1.00000009649905;1.21814787727863e-38],10,1.06345398264766e-36,1.96818771098808
0.789473684210526,[0;1.188356033187761],[0;1],linear,NaN,15533,[1.00000003566961;2.28886682700568e-39],10,2.03646795733303e-37,0.48257714732423
0.789473684210526,[0;1.188356033187761],[0;1],hill,1,15534,[1.00000009653724;2.2901758764978e-39],10,2.03761943790981e-37,1.96818771075269
0.789473684210526,[0;1.206800658854177],[0;1],linear,NaN,15535,[1.00000003570235;4.19294474353448e-40],10,3.80174288275504e-38,0.482577147316777
0.789473684210526,[0;1.206800658854177],[0;1],hill,1,15536,[1.00000009657003;4.19538499324864e-40],10,3.80393081852455e-38,1.96818771055078
0.789473684210526,[0;1.225531565909733],[0;1],linear,NaN,15537,[1.00000003573036;7.48136741129344e-41],10,6.91230243333918e-39,0.482577147296531
0.789473684210526,[0;1.225531565909733],[0;1],hill,1,15538,[1.00000009659813;7.4857292412742e-41],10,6.91628843634038e-39,1.96818771037827
0.789473684210526,[0;1.24455319776441],[0;1],linear,NaN,15539,[1.00000003575427;1.29964467318551e-41],10,1.22353611108614e-39,0.482577147280034
0.789473684210526,[0;1.24455319776441],[0;1],hill,1,15540,[1.00000009662211;1.30040390176435e-41],10,1.22424321021081e-39,1.96818771023012
0.789473684210526,[0;1.263870066794922],[0;1],linear,NaN,15541,[1.00000003577464;2.19720085028724e-42],10,2.10758551540186e-40,0.482577147262521
0.789473684210526,[0;1.263870066794922],[0;1],hill,1,15542,[1.00000009664255;2.19848615234187e-42],10,2.10880541115173e-40,1.96818771010402
0.789473684210526,[0;1.283486755415156],[0;1],linear,NaN,15543,[1.00000003579197;3.61354584692473e-43],10,3.53139065411716e-41,0.48257714726533
0.789473684210526,[0;1.283486755415156],[0;1],hill,1,15544,[1.0000000966599;3.61565942862509e-43],10,3.53343482795095e-41,1.96818770999735
0.789473684210526,[0;1.303407917163232],[0;1],linear,NaN,15545,[1.0000000358066;5.77869084812615e-44],10,5.75323937877396e-42,0.482577147250816
0.789473684210526,[0;1.303407917163232],[0;1],hill,1,15546,[1.00000009667461;5.78207403900092e-44],10,5.75657348015707e-42,1.96818770990757
0.789473684210526,[0;1.323638277805429],[0;1],linear,NaN,15547,[1.00000003581893;8.98191394945649e-45],10,9.1095570597267e-43,0.482577147266487
0.789473684210526,[0;1.323638277805429],[0;1],hill,1,15548,[1.00000009668701;8.98717679319792e-45],10,9.11484150121967e-43,1.9681877098303
0.789473684210526,[0;1.344182636457247],[0;1],linear,NaN,15549,[1.00000003582935;1.35631346932597e-45],10,1.40122853833214e-43,0.482577147249737
0.789473684210526,[0;1.344182636457247],[0;1],hill,1,15550,[1.00000009669746;1.35710873939176e-45],10,1.40204210465997e-43,1.96818770976593
0.789473684210526,[0;1.365045866721871],[0;1],linear,NaN,15551,[1.00000003583802;1.98887854135767e-46],10,2.09292353227563e-44,0.482577147254997
0.789473684210526,[0;1.365045866721871],[0;1],hill,1,15552,[1.00000009670624;1.99004537550652e-46],10,2.09413960946307e-44,1.96818770971191
0.789473684210526,[0;1.386232917846301],[0;1],linear,NaN,15553,[1.00000003584539;2.83084215532463e-47],10,3.03412270307439e-45,0.482577147228759
0.789473684210526,[0;1.386232917846301],[0;1],hill,1,15554,[1.00000009671359;2.83250379859157e-47],10,3.03588686326418e-45,1.96818770966685
0.789473684210526,[0;1.407748815895433],[0;1],linear,NaN,15555,[1.00000003585149;3.90914165851705e-48],10,4.26724885183614e-46,0.482577147238766
0.789473684210526,[0;1.407748815895433],[0;1],hill,1,15556,[1.00000009671972;3.91143721402626e-48],10,4.2697314779364e-46,1.96818770962941
0.789473684210526,[0;1.429598664944358],[0;1],linear,NaN,15557,[1.00000003585655;5.23481760141265e-49],10,5.81961653926746e-47,0.48257714723794
0.789473684210526,[0;1.429598664944358],[0;1],hill,1,15558,[1.00000009672482;5.23789270795377e-49],10,5.82300406487639e-47,1.96818770959801
0.789473684210526,[0;1.451787648289168],[0;1],linear,NaN,15559,[1.00000003586077;6.79467911895663e-50],10,7.69246759960354e-48,0.482577147227693
0.789473684210526,[0;1.451787648289168],[0;1],hill,1,15560,[1.00000009672904;6.79867171249645e-50],10,7.69694733692803e-48,1.9681877095713
0.789473684210526,[0;1.474321029676553],[0;1],linear,NaN,15561,[1.00000003586424;8.54423629162546e-51],10,9.85035769718887e-49,0.482577147235046
0.789473684210526,[0;1.474321029676553],[0;1],hill,1,15562,[1.00000009673255;8.54925816232201e-51],10,9.85609641192159e-49,1.96818770955046
0.789473684210526,[0;1.497204154552491],[0;1],linear,NaN,15563,[1.00000003586716;1.04040115685703e-51],10,1.22135011067277e-49,0.482577147235735
0.789473684210526,[0;1.497204154552491],[0;1],hill,1,15564,[1.00000009673543;1.04101278948628e-51],10,1.22206192797607e-49,1.96818770953288
0.789473684210526,[0;1.520442451330306],[0;1],linear,NaN,15565,[1.00000003586956;1.22612503060234e-52],10,1.46559413707164e-50,0.482577147217696
0.789473684210526,[0;1.520442451330306],[0;1],hill,1,15566,[1.00000009673779;1.22684596728072e-52],10,1.46644857673434e-50,1.96818770951735
0.789473684210526,[0;1.544041432678419],[0;1],linear,NaN,15567,[1.00000003587146;1.3978312336522e-53],10,1.701189737716e-51,0.482577147235143
0.789473684210526,[0;1.544041432678419],[0;1],hill,1,15568,[1.00000009673973;1.39865324262125e-53],10,1.702181814496e-51,1.96818770950584
0.789473684210526,[0;1.568006696828082],[0;1],linear,NaN,15569,[1.00000003587306;1.54076729828847e-54],10,1.90912331381885e-52,0.482577147219511
0.789473684210526,[0;1.568006696828082],[0;1],hill,1,15570,[1.00000009674132;1.54167346381648e-54],10,1.91023693949588e-52,1.96818770949618
0.789473684210526,[0;1.592343928901408],[0;1],linear,NaN,15571,[1.00000003587431;1.64117352345356e-55],10,2.07028729271028e-53,0.482577147236071
0.789473684210526,[0;1.592343928901408],[0;1],hill,1,15572,[1.0000000967426;1.64213882851842e-55],10,2.07149521283564e-53,1.96818770948814
0.789473684210526,[0;1.617058902260017],[0;1],linear,NaN,15573,[1.00000003587538;1.68840399354804e-56],10,2.16826490314389e-54,0.482577147215975
0.789473684210526,[0;1.617058902260017],[0;1],hill,1,15574,[1.00000009674364;1.68939715204899e-56],10,2.16953026146103e-54,1.96818770948214
0.789473684210526,[0;1.642157479874609],[0;1],linear,NaN,15575,[1.00000003587619;1.67675016787694e-57],10,2.1920236795266e-55,0.482577147235629
0.789473684210526,[0;1.642157479874609],[0;1],hill,1,15576,[1.00000009674449;1.67773653034109e-57],10,2.19330315698462e-55,1.96818770947693
0.789473684210526,[0;1.667645615715803],[0;1],linear,NaN,15577,[1.00000003587691;1.60654364593363e-58],10,2.13792154156067e-56,0.482577147209075
0.789473684210526,[0;1.667645615715803],[0;1],hill,1,15578,[1.00000009674517;1.60748875430709e-58],10,2.13916966942847e-56,1.96818770947289
0.789473684210526,[0;1.693529356166556],[0;1],linear,NaN,15579,[1.00000003587739;1.4842506640135e-59],10,2.01053041088824e-57,0.48257714724584
0.789473684210526,[0;1.693529356166556],[0;1],hill,1,15580,[1.00000009674571;1.48512386279039e-59],10,2.01170436894314e-57,1.96818770946941
0.789473684210526,[0;1.719814841456505],[0;1],linear,NaN,15581,[1.00000003587785;1.32149993979815e-60],10,1.82203566101764e-58,0.482577147228463
0.789473684210526,[0;1.719814841456505],[0;1],hill,1,15582,[1.00000009674614;1.32227741478921e-60],10,1.82309972782697e-58,1.96818770946681
0.789473684210526,[0;1.746508307118576],[0;1],linear,NaN,15583,[1.00000003587821;1.13324295378796e-61],10,1.59030932721123e-59,0.482577147219811
0.789473684210526,[0;1.746508307118576],[0;1],hill,1,15584,[1.00000009674649;1.13390968837166e-61],10,1.59123820773055e-59,1.96818770946458
0.789473684210526,[0;1.773616085468197],[0;1],linear,NaN,15585,[1.00000003587846;9.35452703744261e-63],10,1.33607898985448e-60,0.482577147233757
0.789473684210526,[0;1.773616085468197],[0;1],hill,1,15586,[1.00000009674676;9.36003080726184e-63],10,1.33685949056995e-60,1.96818770946226
0.789473684210526,[0;1.801144607105472],[0;1],linear,NaN,15587,[1.00000003587869;7.4285933450603e-64],10,1.07982110308627e-61,0.48257714722419
0.789473684210526,[0;1.801144607105472],[0;1],hill,1,15588,[1.00000009674698;7.43296405208767e-64],10,1.0804519922102e-61,1.96818770946152
0.789473684210526,[0;1.82910040244067],[0;1],linear,NaN,15589,[1.00000003587886;5.6717398884105e-65],10,8.3903483030712e-63,0.48257714722443
0.789473684210526,[0;1.82910040244067],[0;1],hill,1,15590,[1.00000009674714;5.67507696893402e-65],10,8.39525104254311e-63,1.96818770946003
0.789473684210526,[0;1.857490103243392],[0;1],linear,NaN,15591,[1.00000003587899;4.16088748950092e-66],10,6.26400317710595e-64,0.482577147229384
0.789473684210526,[0;1.857490103243392],[0;1],hill,1,15592,[1.00000009674728;4.16333565330673e-66],10,6.26766389462211e-64,1.96818770945971
0.789473684210526,[0;1.886320444215779],[0;1],linear,NaN,15593,[1.00000003587911;2.931206731142e-67],10,4.49054368557476e-65,0.482577147214075
0.789473684210526,[0;1.886320444215779],[0;1],hill,1,15594,[1.00000009674739;2.93293139387252e-67],10,4.49316830721198e-65,1.96818770945907
0.789473684210526,[0;1.915598264590148],[0;1],linear,NaN,15595,[1.0000000358792;1.98163845340728e-68],10,3.08921297932566e-66,0.482577147213004
0.789473684210526,[0;1.915598264590148],[0;1],hill,1,15596,[1.00000009674747;1.98280441608639e-68],10,3.09101877020135e-66,1.96818770945856
0.789473684210526,[0;1.945330509751408],[0;1],linear,NaN,15597,[1.00000003587927;1.28482012726364e-69],10,2.03808122128242e-67,0.482577147208118
0.789473684210526,[0;1.945330509751408],[0;1],hill,1,15598,[1.00000009674752;1.28557609715084e-69],10,2.03927271401608e-67,1.96818770945752
0.789473684210526,[0;1.97552423288468],[0;1],linear,NaN,15599,[1.00000003587928;7.98395932379784e-71],10,1.28865974821467e-68,0.482577147230797
0.789473684210526,[0;1.97552423288468],[0;1],hill,1,15600,[1.00000009674757;7.98865698803892e-71],10,1.28941320284157e-68,1.96818770945725
1.10526315789474,[0;0.001382866963019276],[0;0.05],linear,NaN,15601,[8.17451463476406e-07;0.98637622650415],124,1.24339028891647e-05,0.339737200176707
1.10526315789474,[0;0.001382866963019276],[0;0.05],hill,1,15602,[8.17577854451427e-07;0.986376262510011],124,1.24356967962413e-05,2.50771002552942
1.10526315789474,[0;0.001404330617653926],[0;0.05],linear,NaN,15603,[7.47572994706047e-07;0.986166430129081],125,1.14410099589887e-05,0.33975484438667
1.10526315789474,[0;0.001404330617653926],[0;0.05],hill,1,15604,[7.47689440979028e-07;0.98616646280344],125,1.14426736324202e-05,2.50789809696805
1.10526315789474,[0;0.001426127412411664],[0;0.05],linear,NaN,15605,[7.65480676962999e-07;0.985953337866752],125,1.16990581400744e-05,0.339772764087006
1.10526315789474,[0;0.001426127412411664],[0;0.05],hill,1,15606,[7.65599445172595e-07;0.985953368095329],125,1.17007525025136e-05,2.50808909746991
1.10526315789474,[0;0.001448262518002862],[0;0.05],linear,NaN,15607,[7.84105119411761e-07;0.985736987600147],125,1.19670342580558e-05,0.339790961987375
1.10526315789474,[0;0.001448262518002862],[0;0.05],hill,1,15608,[7.8422654160048e-07;0.985737015991097],125,1.19687638951874e-05,2.50828306245011
1.10526315789474,[0;0.001470741185393145],[0;0.05],linear,NaN,15609,[8.03483936908447e-07;0.985517467016594],125,1.22454393979943e-05,0.339802088892597
1.10526315789474,[0;0.001470741185393145],[0;0.05],hill,1,15610,[8.0360661648884e-07;0.98551735747442],125,1.22471858647035e-05,2.50848003791806
1.10526315789474,[0;0.001493568747049048],[0;0.05],linear,NaN,15611,[8.23651926875731e-07;0.985294452537602],125,1.25347362548002e-05,0.339820822412466
1.10526315789474,[0;0.001493568747049048],[0;0.05],hill,1,15612,[8.23777691668743e-07;0.985294342815003],125,1.2536523854612e-05,2.50868007059834
1.10526315789474,[0;0.001516750618202998],[0;0.05],linear,NaN,15613,[7.55536229361139e-07;0.985068119244859],126,1.15667914476015e-05,0.339839844754323
1.10526315789474,[0;0.001516750618202998],[0;0.05],hill,1,15614,[7.55652474490563e-07;0.985068009343446],126,1.15684542761087e-05,2.50888319793015
1.10526315789474,[0;0.001540292298137937],[0;0.05],linear,NaN,15615,[7.75261765908987e-07;0.984838130615634],126,1.18510764356946e-05,0.339859297582901
1.10526315789474,[0;0.001540292298137937],[0;0.05],hill,1,15616,[7.75380804380792e-07;0.984838132397744],126,1.1852775221285e-05,2.50908948789897
1.10526315789474,[0;0.001564199371491878],[0;0.05],linear,NaN,15617,[7.95820333076528e-07;0.984604743988561],126,1.21468833379729e-05,0.339878915208084
1.10526315789474,[0;0.001564199371491878],[0;0.05],hill,1,15618,[7.95942527882134e-07;0.984604745820354],126,1.21486243024825e-05,2.50929897963973
1.10526315789474,[0;0.001588477509582715],[0;0.05],linear,NaN,15619,[8.17255525827449e-07;0.984367795049026],126,1.2454792489758e-05,0.33989883667746
1.10526315789474,[0;0.001588477509582715],[0;0.05],hill,1,15620,[8.17381491986218e-07;0.984367796931041],126,1.24565841859172e-05,2.50951172284664
1.10526315789474,[0;0.001613132471753589],[0;0.05],linear,NaN,15621,[8.39614427707307e-07;0.984127230352961],126,1.27754286824469e-05,0.339919066678544
1.10526315789474,[0;0.001613132471753589],[0;0.05],hill,1,15622,[8.39744276873533e-07;0.98412723228617],126,1.27772724663989e-05,2.50972776798326
1.10526315789474,[0;0.001638170106739143],[0;0.05],linear,NaN,15623,[7.72723325523524e-07;0.983883084396035],127,1.18255523286083e-05,0.339939613371372
1.10526315789474,[0;0.001638170106739143],[0;0.05],hill,1,15624,[7.7284396218696e-07;0.983883086437362],127,1.18272758733827e-05,2.50994715626488
